0.02080000,-0.608826,2
0.02090000,0.321045,2
0.02100000,0.686493,3
0.02110000,0.854340,3
0.02120000,0.791779,3
0.02130000,0.472717,3
0.02140000,0.451965,3
0.02150000,1.157379,3
0.02160000,0.923920,3
0.02170000,-0.012360,2
0.02180000,-0.449982,2
0.02190000,-0.002136,2
0.02200000,0.634308,3
0.02210000,0.119476,2
0.02220000,-0.157013,2
0.02230000,-0.253296,2
0.02240000,-0.029449,2
0.02250000,0.675659,3
0.02260000,1.079712,3
0.02270000,1.046600,3
0.02280000,1.088867,3
0.02290000,0.956726,3
0.02300000,1.026459,3
0.02310000,0.839386,3
0.02320000,0.997620,3
0.02330000,0.865631,3
0.02340000,1.219025,3
0.02350000,1.377869,3
0.02360000,1.187897,3
0.02370000,1.049500,3
0.02380000,1.309967,3
0.02390000,0.544281,3
0.02400000,0.890045,3
0.02410000,0.954132,3
0.02420000,0.822601,3
0.02430000,0.728149,3
0.02440000,1.270752,3
0.02450000,0.860596,3
0.02460000,1.112671,3
0.02470000,1.342163,3
0.02480000,1.412811,3
0.02490000,1.056519,3
0.02500000,1.053772,3
0.02510000,1.083832,3
0.02520000,0.348663,3
0.02530000,0.912628,3
0.02540000,0.705566,3
0.02550000,0.757599,3
0.02560000,1.756134,3
0.02570000,1.204376,3
0.02580000,1.013794,3
0.02590000,0.969849,3
0.02600000,0.834045,3
0.02610000,0.541077,3
0.02620000,0.916595,3
0.02630000,0.841827,3
0.02640000,1.225586,3
0.02650000,1.365662,3
0.02660000,1.303558,3
0.02670000,1.031494,3
0.02680000,0.787048,3
0.02690000,1.420135,3
0.02700000,0.912018,3
0.02710000,0.997009,3
0.02720000,0.852203,3
0.02730000,1.286774,3
0.02740000,0.655975,3
0.02750000,1.347504,3
0.02760000,-0.440521,2
0.02770000,-0.212402,2
0.02780000,-0.181274,2
0.02790000,0.054474,2
0.02800000,-0.254669,2
0.02810000,-0.238647,2
0.02820000,0.913239,3
0.02830000,0.670013,3
0.02840000,1.160583,3
0.02850000,0.993347,3
0.02860000,1.617584,3
0.02870000,1.052704,3
0.02880000,1.448975,3
0.02890000,1.353912,3
0.02900000,0.510254,3
0.02910000,1.385651,3
0.02920000,1.143036,3
0.02930000,1.099396,3
0.02940000,0.707703,3
0.02950000,0.813599,3
0.02960000,1.180267,3
0.02970000,1.391602,3
0.02980000,0.921326,3
0.02990000,0.684662,3
0.03000000,0.939178,3
0.03010000,0.709686,3
0.03020000,0.774384,3
0.03030000,0.875397,3
0.03040000,0.639496,3
0.03050000,1.028290,3
0.03060000,1.509094,3
0.03070000,0.580292,3
0.03080000,0.843201,3
0.03090000,0.457306,3
0.03100000,0.773621,3
0.03110000,0.730743,3
0.03120000,1.451569,3
0.03130000,1.400604,3
0.03140000,1.318970,3
0.03150000,0.772247,3
0.03160000,1.107025,3
0.03170000,1.106110,3
0.03180000,0.959015,3
0.03190000,0.626526,3
0.03200000,1.025696,3
0.03210000,0.887146,3
0.03220000,1.015320,3
0.03230000,1.081390,3
0.03240000,0.859222,3
0.03250000,1.137695,3
0.03260000,1.262360,3
0.03270000,0.903931,3
0.03280000,0.937805,3
0.03290000,1.264038,3
0.03300000,1.166840,3
0.03310000,1.200104,3
0.03320000,0.386963,3
0.03330000,0.960236,3
0.03340000,1.161346,3
0.03350000,0.610657,3
0.03360000,0.561371,3
0.03370000,0.709991,3
0.03380000,0.793762,3
0.03390000,0.956573,3
0.03400000,1.094055,3
0.03410000,1.373138,3
0.03420000,0.809937,3
0.03430000,1.071777,3
0.03440000,0.408020,3
0.03450000,1.306915,3
0.03460000,0.897064,3
0.03470000,0.631104,3
0.03480000,0.432587,3
0.03490000,0.436707,3
0.03500000,0.323181,3
0.03510000,1.266937,3
0.03520000,1.158905,3
0.03530000,0.655670,3
0.03540000,0.753632,3
0.03550000,0.544739,3
0.03560000,0.827332,3
0.03570000,0.721893,3
0.03580000,0.446014,3
0.03590000,0.889282,3
0.03600000,0.769958,3
0.03610000,0.374298,3
0.03620000,1.081390,3
0.03630000,0.872040,3
0.03640000,1.184082,3
0.03650000,1.135254,3
0.03660000,0.770874,3
0.03670000,0.488586,3
0.03680000,0.702972,3
0.03690000,0.555878,3
0.03700000,0.890808,3
0.03710000,0.910797,3
0.03720000,0.957184,3
0.03730000,0.988770,3
0.03740000,1.056671,3
0.03750000,0.924683,3
0.03760000,0.471344,3
0.03770000,1.222229,3
0.03780000,0.993042,3
0.03790000,1.087494,3
0.03800000,0.844269,3
0.03810000,0.962830,3
0.03820000,0.513916,3
0.03830000,1.118622,3
0.03840000,0.249023,3
0.03850000,1.010895,3
0.03860000,0.357208,3
0.03870000,1.182861,3
0.03880000,0.982513,3
0.03890000,0.881500,3
0.03900000,0.264587,3
0.03910000,0.942078,3
0.03920000,1.045990,3
0.03930000,0.849915,3
0.03940000,0.651703,3
0.03950000,1.222076,3
0.03960000,0.628662,3
0.03970000,0.740662,3
0.03980000,0.926819,3
0.03990000,0.996399,3
0.04000000,0.508270,3
0.04010000,0.858765,3
0.04020000,0.728149,3
0.04030000,1.402893,3
0.04040000,0.608673,3
0.04050000,0.950317,3
0.04060000,0.016174,2
0.04070000,-0.303955,2
0.04080000,0.743866,3
0.04090000,-0.765533,2
0.04100000,-0.089569,2
0.04110000,0.847626,3
0.04120000,-0.217590,2
0.04130000,0.595703,3
0.04140000,1.096191,3
0.04150000,0.897369,3
0.04160000,0.870361,3
0.04170000,0.750275,3
0.04180000,0.887299,3
0.04190000,1.480103,3
0.04200000,0.902100,3
0.04210000,0.850677,3
0.04220000,0.774231,3
0.04230000,0.946350,3
0.04240000,1.453857,3
0.04250000,1.215057,3
0.04260000,0.867004,3
0.04270000,1.231384,3
0.04280000,1.202393,3
0.04290000,-0.525360,2
0.04300000,-0.452423,2
0.04310000,-0.391998,2
0.04320000,-0.185547,2
0.04330000,-0.387573,2
0.04340000,0.013428,2
0.04350000,-0.186310,2
0.04360000,0.149384,2
0.04370000,-0.162201,2
0.04380000,-1.847534,1
0.04390000,0.040588,2
0.04400000,1.031799,3
0.04410000,0.231018,2
0.04420000,0.922089,3
0.04430000,-0.033569,2
0.04440000,-1.321869,1
0.04450000,-1.660461,1
0.04460000,-0.650177,2
0.04470000,-0.896149,1
0.04480000,-1.824493,1
0.04490000,-0.519104,2
0.04500000,-0.506439,2
0.04510000,-0.187073,2
0.04520000,0.022736,2
0.04530000,-1.510010,1
0.04540000,-0.224609,2
0.04550000,-1.358643,1
0.04560000,-1.607513,1
0.04570000,-0.500488,2
0.04580000,-1.376343,1
0.04590000,-1.154633,1
0.04600000,0.006866,2
0.04610000,-1.458893,1
0.04620000,-0.401764,2
0.04630000,-0.534363,2
0.04640000,-1.398315,1
0.04650000,-0.003967,2
0.04660000,-1.558380,1
0.04670000,-1.533813,1
0.04680000,-1.536865,1
0.04690000,-1.608429,1
0.04700000,-0.357971,2
0.04710000,-1.321259,1
0.04720000,-1.434631,1
0.04730000,-0.331116,2
0.04740000,-0.040283,2
0.04750000,0.029755,2
0.04760000,-1.593170,1
0.04770000,-1.570435,1
0.04780000,-1.534271,1
0.04790000,-1.339569,1
0.04800000,-0.075226,2
0.04810000,-1.421661,1
0.04820000,-1.451111,1
0.04830000,-0.985870,1
0.04840000,-0.095215,2
0.04850000,0.007019,2
0.04860000,-1.565552,1
0.04870000,-0.267792,2
0.04880000,-1.535797,1
0.04890000,-0.660095,2
0.04900000,-0.717316,2
0.04910000,0.082855,2
0.04920000,-0.240784,2
0.04930000,-0.241394,2
0.04940000,0.031891,2
0.04950000,-0.343475,2
0.04960000,-0.104675,2
0.04970000,-0.115051,2
0.04980000,-0.119476,2
0.04990000,-0.156097,2
0.05000000,-0.357056,2
0.05010000,0.268555,2
0.05020000,0.098267,2
0.05030000,-0.628204,2
0.05040000,-0.670166,2
0.05050000,0.230713,2
0.05060000,-0.802765,2
0.05070000,-0.741882,2
0.05080000,-0.117188,2
0.05090000,-0.296936,2
0.05100000,0.173798,2
0.05110000,-0.714111,2
0.05120000,0.043793,2
0.05130000,-0.570221,2
0.05140000,-0.775299,2
0.05150000,-0.799713,2
0.05160000,-0.371094,2
0.05170000,-0.248108,2
0.05180000,-0.519257,2
0.05190000,-0.420380,2
0.05200000,-0.298309,2
0.05210000,-0.160980,2
0.05220000,0.033875,2
0.05230000,-0.625305,2
0.05240000,-0.617523,2
0.05250000,-0.017548,2
0.05260000,0.051117,2
0.05270000,-0.715027,2
0.05280000,-0.404510,2
0.05290000,-0.124207,2
0.05300000,-0.309906,2
0.05310000,-0.234070,2
0.05320000,-0.333557,2
0.05330000,-0.154266,2
0.05340000,0.227356,2
0.05350000,-1.330414,1
0.05360000,-0.335236,2
0.05370000,-0.029602,2
0.05380000,-1.423340,1
0.05390000,-1.415405,1
0.05400000,0.026398,2
0.05410000,-0.224915,2
0.05420000,-0.739594,2
0.05430000,0.321045,2
0.05440000,-0.154114,2
0.05450000,-0.444489,2
0.05460000,-0.386505,2
0.05470000,-0.244598,2
0.05480000,-0.842285,2
0.05490000,-0.197754,2
0.05500000,-0.015564,2
0.05510000,-0.581665,2
0.05520000,-0.339355,2
0.05530000,-0.341644,2
0.05540000,1.008606,3
0.05550000,0.856018,3
0.05560000,0.945740,3
0.05570000,0.845032,3
0.05580000,1.062622,3
0.05590000,0.736084,3
0.05600000,0.769653,3
0.05610000,0.939331,3
0.05620000,1.117401,3
0.05630000,0.053711,2
0.05640000,-0.345306,2
0.05650000,-0.387115,2
0.05660000,-0.489349,2
0.05670000,0.053864,2
0.05680000,0.621796,3
0.05690000,1.206207,3
0.05700000,1.023560,3
0.05710000,0.836639,3
0.05720000,0.006714,2
0.05730000,-0.356140,2
0.05740000,-0.615692,2
0.05750000,0.121002,2
0.05760000,1.166687,3
0.05770000,0.947571,3
0.05780000,0.969696,3
0.05790000,0.689240,3
0.05800000,-0.244598,2
0.05810000,-0.255585,2
0.05820000,-0.604248,2
0.05830000,-0.601044,2
0.05840000,0.483093,3
0.05850000,-0.347748,2
0.05860000,-0.355988,2
0.05870000,-0.085907,2
0.05880000,0.087128,2
0.05890000,-1.634216,1
0.05900000,-1.732483,1
0.05910000,-0.521393,2
0.05920000,0.276642,2
0.05930000,1.286926,3
0.05940000,-0.574951,2
0.05950000,0.763092,3
0.05960000,1.255646,3
0.05970000,0.753326,3
0.05980000,1.257935,3
0.05990000,1.238098,3
0.06000000,0.692902,3
0.06010000,-0.265961,2
0.06020000,-1.049194,2
0.06030000,0.870667,3
0.06040000,-0.398560,2
0.06050000,1.041412,3
0.06060000,0.962830,3
0.06070000,-0.135651,2
0.06080000,-0.220032,2
0.06090000,1.164703,3
0.06100000,1.137085,3
0.06110000,0.915222,3
0.06120000,0.688171,3
0.06130000,0.731049,3
0.06140000,1.151123,3
0.06150000,-0.165863,2
0.06160000,1.416626,3
0.06170000,0.992889,3
0.06180000,0.826263,3
0.06190000,0.824585,3
0.06200000,0.812531,3
0.06210000,0.910187,3
0.06220000,1.293182,3
0.06230000,1.172638,3
0.06240000,1.180420,3
0.06250000,1.000977,3
0.06260000,1.236725,3
0.06270000,1.152191,3
0.06280000,0.927277,3
0.06290000,-0.508118,2
0.06300000,-0.679932,2
0.06310000,-0.792542,2
0.06320000,-0.077820,2
0.06330000,-0.153198,2
0.06340000,-0.412445,2
0.06350000,-0.505524,2
0.06360000,1.279144,3
0.06370000,0.927582,3
0.06380000,0.904236,3
0.06390000,1.135406,3
0.06400000,1.173096,3
0.06410000,0.749359,3
0.06420000,0.942993,3
0.06430000,1.068268,3
0.06440000,-0.226746,2
0.06450000,-1.574249,1
0.06460000,-0.337524,2
0.06470000,1.338806,3
0.06480000,0.639191,3
0.06490000,1.523285,3
0.06500000,0.054779,2
0.06510000,-0.185852,2
0.06520000,-0.130615,2
0.06530000,-0.081024,2
0.06540000,-0.445862,2
0.06550000,0.992432,3
0.06560000,1.121368,3
0.06570000,0.610199,3
0.06580000,1.060333,3
0.06590000,0.465851,2
0.06600000,1.499023,3
0.06610000,1.092834,3
0.06620000,1.291656,3
0.06630000,0.850220,3
0.06640000,1.184998,3
0.06650000,0.663452,3
0.06660000,0.854797,3
0.06670000,-0.602875,2
0.06680000,0.955353,3
0.06690000,-0.143127,2
0.06700000,-0.295563,2
0.06710000,-0.100708,2
0.06720000,-0.088806,2
0.06730000,1.443481,3
0.06740000,1.182251,3
0.06750000,1.142273,3
0.06760000,0.700073,3
0.06770000,1.514282,3
0.06780000,1.249847,3
0.06790000,1.362762,3
0.06800000,1.237335,3
0.06810000,1.144104,3
0.06820000,1.558533,3
0.06830000,1.667328,3
0.06840000,0.882874,3
0.06850000,0.939026,3
0.06860000,1.051483,3
0.06870000,1.270752,3
0.06880000,1.139526,3
0.06890000,0.511627,3
0.06900000,0.580139,3
0.06910000,-0.012817,2
0.06920000,0.839081,3
0.06930000,-0.328979,2
0.06940000,-0.284882,2
0.06950000,-0.505676,2
0.06960000,-0.735474,2
0.06970000,0.279541,2
0.06980000,-0.651703,2
0.06990000,0.508270,3
0.07000000,0.321960,2
0.07010000,-0.069733,2
0.07020000,0.759277,3
0.07030000,1.349487,3
0.07040000,0.480957,3
0.07050000,1.131897,3
0.07060000,1.150360,3
0.07070000,1.338806,3
0.07080000,0.618896,3
0.07090000,0.752716,3
0.07100000,1.057434,3
0.07110000,1.108246,3
0.07120000,1.040192,3
0.07130000,0.847321,3
0.07140000,1.090088,3
0.07150000,0.740204,3
0.07160000,0.835724,3
0.07170000,1.318359,3
0.07180000,0.634766,3
0.07190000,0.462494,3
0.07200000,1.153107,3
0.07210000,0.650787,3
0.07220000,0.892944,3
0.07230000,0.191650,3
0.07240000,0.874023,3
0.07250000,0.766296,3
0.07260000,1.425629,3
0.07270000,1.166382,3
0.07280000,1.304932,3
0.07290000,1.020508,3
0.07300000,0.888062,3
0.07310000,0.873260,3
0.07320000,0.940704,3
0.07330000,1.215210,3
0.07340000,0.890656,3
0.07350000,0.627747,3
0.07360000,1.050110,3
0.07370000,1.283112,3
0.07380000,1.135254,3
0.07390000,0.722198,3
0.07400000,0.214081,3
0.07410000,1.042023,3
0.07420000,0.823364,3
0.07430000,1.178284,3
0.07440000,1.357117,3
0.07450000,0.978699,3
0.07460000,0.966949,3
0.07470000,0.688629,3
0.07480000,0.937042,3
0.07490000,0.862122,3
0.07500000,0.832062,3
0.07510000,-0.260315,2
0.07520000,0.726013,3
0.07530000,0.996704,3
0.07540000,0.723877,3
0.07550000,0.104675,2
0.07560000,0.159454,2
0.07570000,-0.349579,2
0.07580000,0.033722,2
0.07590000,-0.122070,2
0.07600000,-0.343628,2
0.07610000,-0.222931,2
0.07620000,0.540009,3
0.07630000,-0.227966,2
0.07640000,0.771790,3
0.07650000,-0.435791,2
0.07660000,-0.419006,2
0.07670000,-0.746613,2
0.07680000,1.015472,3
0.07690000,0.723419,3
0.07700000,0.848541,3
0.07710000,1.114655,3
0.07720000,0.756531,3
0.07730000,0.820465,3
0.07740000,-0.116577,2
0.07750000,-0.579071,2
0.07760000,-0.071106,2
0.07770000,-0.481567,2
0.07780000,-0.104065,2
0.07790000,-0.461578,2
0.07800000,-0.012054,2
0.07810000,-0.152435,2
0.07820000,1.096649,3
0.07830000,0.764923,3
0.07840000,0.295715,2
0.07850000,-0.778351,2
0.07860000,-0.164185,2
0.07870000,-1.325989,1
0.07880000,-1.730194,1
0.07890000,-1.926880,1
0.07900000,-0.813751,2
0.07910000,-0.986938,1
0.07920000,-1.585083,1
0.07930000,-1.334686,1
0.07940000,-0.384369,2
0.07950000,0.959778,3
0.07960000,1.232605,3
0.07970000,1.324768,3
0.07980000,0.885620,3
0.07990000,0.079651,2
0.08000000,-0.685883,2
0.08010000,-1.748199,1
0.08020000,-1.611023,1
0.08030000,-1.578369,1
0.08040000,-1.763916,1
0.08050000,-0.236359,2
0.08060000,-0.405731,2
0.08070000,0.646515,3
0.08080000,0.770264,3
0.08090000,0.878906,3
0.08100000,-0.229645,2
0.08110000,0.866852,3
0.08120000,1.202545,3
0.08130000,-0.322113,2
0.08140000,-0.194092,2
0.08150000,-0.354919,2
0.08160000,-0.265656,2
0.08170000,0.745850,3
0.08180000,1.088867,3
0.08190000,-0.333862,2
0.08200000,0.633087,3
0.08210000,0.125122,2
0.08220000,-0.071716,2
0.08230000,-0.427094,2
0.08240000,1.279602,3
0.08250000,1.051331,3
0.08260000,0.729218,3
0.08270000,1.094818,3
0.08280000,1.168976,3
0.08290000,0.891724,3
0.08300000,-0.272522,2
0.08310000,0.009155,2
0.08320000,0.063934,2
0.08330000,-1.715393,1
0.08340000,-1.976013,1
0.08350000,-1.647186,1
0.08360000,-1.137085,1
0.08370000,-0.241547,2
0.08380000,0.767212,3
0.08390000,-0.172272,2
0.08400000,0.327759,2
0.08410000,-0.032043,2
0.08420000,-0.113068,2
0.08430000,1.375885,3
0.08440000,0.713348,3
0.08450000,1.009979,3
0.08460000,0.786743,3
0.08470000,1.009979,3
0.08480000,0.009308,2
0.08490000,-0.249023,2
0.08500000,-0.123901,2
0.08510000,-0.018005,2
0.08520000,0.847168,3
0.08530000,0.716858,3
0.08540000,-0.167389,2
0.08550000,-0.536041,2
0.08560000,0.088196,2
0.08570000,0.799866,3
0.08580000,-0.441284,2
0.08590000,-0.310974,2
0.08600000,-1.029510,2
0.08610000,0.554962,3
0.08620000,1.022186,3
0.08630000,0.900879,3
0.08640000,-0.606232,2
0.08650000,-0.183105,2
0.08660000,0.042877,2
0.08670000,-0.062561,2
0.08680000,-0.241394,2
0.08690000,-1.560669,1
0.08700000,-0.471649,2
0.08710000,-0.187073,2
0.08720000,-1.706543,1
0.08730000,-1.614990,1
0.08740000,-0.109253,2
0.08750000,-1.564178,1
0.08760000,-1.830292,1
0.08770000,-1.917572,1
0.08780000,-1.632233,1
0.08790000,-0.113068,2
0.08800000,-1.451111,1
0.08810000,-0.522308,2
0.08820000,-1.575317,1
0.08830000,-0.362854,2
0.08840000,0.581360,3
0.08850000,1.615601,3
0.08860000,1.049500,3
0.08870000,-0.222931,2
0.08880000,-0.038605,2
0.08890000,-1.179810,1
0.08900000,-1.453552,1
0.08910000,-0.448608,2
0.08920000,-1.321564,1
0.08930000,-0.411530,2
0.08940000,-0.265961,2
0.08950000,0.184937,2
0.08960000,1.102905,3
0.08970000,1.037140,3
0.08980000,1.282043,3
0.08990000,0.647125,3
0.09000000,-0.145416,2
0.09010000,-1.576843,1
0.09020000,-1.798401,1
0.09030000,-0.137329,2
0.09040000,0.926056,3
0.09050000,0.902405,3
0.09060000,0.676270,3
0.09070000,1.118011,3
0.09080000,1.330719,3
0.09090000,1.218872,3
0.09100000,1.093750,3
0.09110000,0.750427,3
0.09120000,1.009827,3
0.09130000,1.290741,3
0.09140000,0.971527,3
0.09150000,0.782623,3
0.09160000,0.708618,3
0.09170000,1.504974,3
0.09180000,-0.460663,2
0.09190000,-1.327972,1
0.09200000,-0.818787,2
0.09210000,-0.047150,2
0.09220000,-1.608429,1
0.09230000,-1.600342,1
0.09240000,0.079346,2
0.09250000,-0.489349,2
0.09260000,-0.013123,2
0.09270000,-0.244751,2
0.09280000,-0.325012,2
0.09290000,-0.377045,2
0.09300000,-0.184784,2
0.09310000,-0.385590,2
0.09320000,-0.303955,2
0.09330000,-0.434570,2
0.09340000,-0.067139,2
0.09350000,-0.432739,2
0.09360000,0.074005,2
0.09370000,-0.304565,2
0.09380000,-0.059662,2
0.09390000,-0.987244,2
0.09400000,-0.487823,2
0.09410000,-0.310211,2
0.09420000,-0.764313,2
0.09430000,-1.041565,1
0.09440000,-1.716614,1
0.09450000,-1.351929,1
0.09460000,-1.502838,1
0.09470000,-1.470947,1
0.09480000,-1.507568,1
0.09490000,-1.627808,1
0.09500000,-1.211395,1
0.09510000,-0.245972,2
0.09520000,-1.147614,1
0.09530000,-1.670837,1
0.09540000,-1.735229,1
0.09550000,-0.763092,2
0.09560000,-0.631104,2
0.09570000,-0.563507,2
0.09580000,-1.254730,1
0.09590000,-1.843262,1
0.09600000,-1.759644,1
0.09610000,-1.432953,1
0.09620000,-1.864929,1
0.09630000,-1.962891,1
0.09640000,-1.197815,1
0.09650000,-1.409454,1
0.09660000,-1.968384,1
0.09670000,-1.915283,1
0.09680000,-1.720276,1
0.09690000,-0.124664,2
0.09700000,-0.937042,2
0.09710000,-1.594086,1
0.09720000,-1.363983,1
0.09730000,-2.084351,1
0.09740000,-1.622314,1
0.09750000,-1.153259,1
0.09760000,-1.966858,1
0.09770000,-1.506195,1
0.09780000,-0.449829,2
0.09790000,-0.299683,2
0.09800000,-1.764526,1
0.09810000,-2.910004,0
0.09820000,-2.415619,0
0.09830000,-1.413269,1
0.09840000,-1.098480,1
0.09850000,-2.803650,0
0.09860000,-3.101501,0
0.09870000,-2.551575,0
0.09880000,-2.256165,0
0.09890000,-1.731415,1
0.09900000,-0.278931,2
0.09910000,-1.556549,1
0.09920000,-1.651611,1
0.09930000,-1.572266,1
0.09940000,-2.355042,0
0.09950000,-2.925262,0
0.09960000,-2.472382,0
0.09970000,-2.788849,0
0.09980000,-0.398254,2
0.09990000,-0.444946,2
0.10000000,-0.263367,2
0.10010000,-0.359497,2
0.10020000,0.010223,2
0.10030000,-1.656036,1
0.10040000,-0.621338,2
0.10050000,-0.096893,2
0.10060000,-0.228882,2
0.10070000,-0.135803,2
0.10080000,-0.202789,2
0.10090000,-0.336761,2
0.10100000,-0.537109,2
0.10110000,-0.411224,2
0.10120000,-0.324860,2
0.10130000,-0.638885,2
0.10140000,0.118103,2
0.10150000,-0.346069,2
0.10160000,-0.329895,2
0.10170000,-0.254822,2
0.10180000,-0.650024,2
0.10190000,-0.370941,2
0.10200000,-0.276031,2
0.10210000,-0.072479,2
0.10220000,-0.286255,2
0.10230000,-0.075836,2
0.10240000,-0.712128,2
0.10250000,-0.325928,2
0.10260000,-0.242615,2
0.10270000,-0.296326,2
0.10280000,-0.083008,2
0.10290000,-0.300293,2
0.10300000,-0.606079,2
0.10310000,-0.370026,2
0.10320000,-0.231476,2
0.10330000,-0.248566,2
0.10340000,-0.746002,2
0.10350000,0.296326,2
0.10360000,-0.309753,2
0.10370000,-0.607147,2
0.10380000,-0.499115,2
0.10390000,-0.321655,2
0.10400000,-0.552368,2
0.10410000,0.446167,2
0.10420000,-0.309906,2
